Réf. Part.;Type partenaire;Code EPJ;RS EPJ;Adresse EPJ;Forçage;Motif forçage;Date forçage;Client;Statut;Taux;Code département;Denom part.;Adresse part.;CP part.;Ville part.;Blacklistage;Motif blacklistage;Date blacklistage
EG0425815;;57012721;"Tryba";"1 R Distillerie 59650 VILLENEUVE D'ASCQ";;;;57012721;Annonceur Module;Taux 2;059;"Tryba Villeneuve-d'ascq";"1 rue de la Distillerie";59493;"Villeneuve-d'ascq";;;
EG0425816;;51366560;"Isoconfort";"20 av Jean Jaurès 94220 CHARENTON LE PONT";;;;00746661;Annonceur PVI;Taux 1;094;"Tryba Charenton-le-pont";"20 avenue Jean Jaurès";94220;"Charenton-le-pont";;;
EG0425817;;07933950;"Alarme Blindage Fenêtres";"129 r Glacière 75013 PARIS";;;;00746661;Annonceur PVI;Taux 1;075;"Tryba Paris 13e";"129 rue de la Glacière";75013;"Paris";;;
EG0425818;;54360806;"STE Isoconfort";"128 bd Richard Lenoir 75011 PARIS";;;;00746661;Annonceur PVI;Taux 1;075;"Tryba Paris 11e";"128 boulevard Richard Lenoir";75011;"Paris";;;
EG0425819;;00746661;"Isoconfort";"47 bd Soult 75012 PARIS";;;;00746661;Annonceur PVI;Taux 1;075;"Tryba Paris 12e";"47 49 boulevard Soult";75012;"Paris";;;
EG0425820;;09102805;"Fenêtres Confort Isolation";"95 av Gén Leclerc 94700 MAISONS ALFORT";;;;00746661;Annonceur PVI;Taux 1;094;"Tryba Maisons-alfort";"95 avenue du Général Leclerc";94700;"Maisons-alfort";;;
EG0425821;;51993036;"Tryba";"28 r Toufaire 17300 ROCHEFORT";;;;51993036;Annonceur Module;Taux 2;017;"Tryba Rochefort";"28 rue Toufaire";17300;"Rochefort";;;
EG0425822;;54137003;"Tryba";"7 r Villeneuve 17000 LA ROCHELLE";;;;51993036;Annonceur Module;Taux 2;017;"Tryba La Rochelle";"7 rue Villeneuve";17000;"La rochelle";;;
EG0425823;;56931066;"Tryba Vendée Littoral";"rte St Gilles 85220 COMMEQUIERS";;;;;Non Annonceur;Taux 3;085;"Tryba Commequiers";"ZA LES DOLMENS Route de St Gilles";85220;"Commequiers";;;
EG0425825;;09092717;"Lamire Securite";"46 r Albert Louppe 29200 BREST";;;;;Non Annonceur;Taux 3;029;"Tryba Brest";"46 bis rue Albert Louppe";29200;"Brest";;;
EG0425826;;09332994;"Les Clefs De La Lumière - Tryba";"160 r Chantiers du Beaujolais 69400 LIMAS";;;;09332994;Annonceur Module;Taux 2;069;"Tryba Limas";"160 rue des Chantiers du Beaujolais";69400;"Limas";;;
EG0425827;;50021328;"L' Espace Fermetures";"37 r Belfort 90800 BAVILLIERS";;;;50021328;Annonceur Module;Taux 2;090;"Tryba Bavilliers";"37 rue de Belfort";90800;"Bavilliers";;;
EG0425828;;56830455;"Loire Confort";"165 r Sauvete 42210 MONTROND LES BAINS";;;;;Non Annonceur;Taux 3;042;"Tryba Montrond Les Bains";"165 rue de la Sauveté";42210;"Montrond-les-bains";;;
EG0425829;;56805031;"Loire Confort";"za Epalits 42610 SAINT ROMAIN LE PUY";;;;;Non Annonceur;Taux 3;042;"Tryba Saint-romain-le-puy";"ZA Les Epalits";42610;"Saint romain le puy";;;
EG0425830;;56345665;"Lolodom";"r Vincentellu D'Istria 20137 PORTO VECCHIO";;;;;Non Annonceur;Taux 3;120;"Tryba Porto-vecchio";"Rue Vincentello d'Istria";20137;"Porto-vecchio";;;
EG0425831;;08572931;"Lopama Fermetures";"782 av Roger Salengro 92370 CHAVILLE";;;;;Non Annonceur;Taux 3;092;"Tryba Chaville";"782 avenue Roger Salengro";92370;"Chaville";;;
EG0425832;;55361577;"Lopama Fermetures";"102 bd République 92420 VAUCRESSON";;;;;Non Annonceur;Taux 3;092;"Tryba Vaucresson";"102  Boulevard de la République";92420;"Vaucresson";;;
EG0425834;;07335621;"Menuiserie Colin";"rte Bourgogne 58000 SAINT ELOI";;;;07335621;Annonceur Module;Taux 2;058;"Tryba Saint Eloi";"Route de Bourgogne";58000;"Saint eloi";;;
EG0425835;;08320166;"Menuiserie Colin";"34 r 4 Septembre 03000 MOULINS";;;;;Non Annonceur;Taux 3;003;"Tryba Moulins";"34 rue du 4 septembre";03000;"Moulins";;;
EG0425836;;56167587;"Menuiseries du Soleil";"2 r Louis Blériot 34430 SAINT JEAN DE VEDAS";;;;56167587;Annonceur;Taux 3;034;"Tryba Saint-jean-de-védas";"2 rue Louis Blériot";34430;"Saint-jean-de-védas";;;
EG0425837;;51505174;"Tryba";"400 che Lobel 62510 ARQUES";;;;;Non Annonceur;Taux 3;062;"Tryba Arques";"400 chemin du Lobel";62510;"Arques";;;
EG0425839;;51615990;"ML Entreprise Tryba";"2 av Tirignons 38570 GONCELIN";;;;09170931;Annonceur Module;Taux 2;038;"Tryba Goncelin";"2 avenue de Tirignons";38570;"Goncelin";;;
EG0425840;;57010395;"ML Entreprise Grenoble";"13 bd Mar Joffre 38000 GRENOBLE";;;;;Non Annonceur;Taux 3;038;"Tryba Grenoble";"13 boulevard du Maréchal Joffre";38000;"Grenoble";;;
EG0425841;;09170931;"ML Entreprise";"800 r Guynemer 38190 VILLARD BONNOT";;;;;Non Annonceur;Taux 3;038;"Tryba Villard";"ZAC sz la Grande Ile   800 rue Guynemer";38190;"Villard-bonnot";;;
EG0425842;;57010396;"ML Entreprise Domene";"rte Grenoble 38420 DOMENE";;;;09170931;Annonceur Module;Taux 2;038;"Tryba Domene";"Route de Grenoble";38420;"Domene";;;
EG0425843;;09372898;"Tryba";"3 r Ernest Sauvestre 44400 REZE";;;;;Non Annonceur;Taux 3;044;"Tryba Rezé";"3 rue Ernest Sauvestre";44400;"Rezé";;;
EG0425844;;56284447;"Tryba";"1 av Thébaudières 44800 SAINT HERBLAIN";;;;;Non Annonceur;Taux 3;044;"Tryba Saint Herblain";"1 avenue des Thébaudières";44800;"Saint-herblain";;;
EG0425845;;09244478;"Tryba";"29 COUR Guynemer 60200 COMPIEGNE";;;;09244478;Annonceur Module;Taux 2;060;"Tryba Compiègne";"cours Guynemer";60200;"Compiègne";;;
EG0425846;;55856119;"Tryba";"4 pl Michel Dupuy 60800 CREPY EN VALOIS";;;;09244478;Annonceur Module;Taux 2;060;"Tryba Crépy-en-valois";"4 place Michel Dupuy";60800;"Crépy-en-valois";;;
EG0425847;;57390879;"Ostium Habitat";"14 r St Pierre 80700 ROYE";;;;09244478;Annonceur Module;Taux 2;080;"Tryba Roye";"14 rue Saint Pierre";80700;"Roye";;;
EG0425848;;07155035;"Ouest Ouvertures";"14 bd Groslay 35300 FOUGERES";;;;07155035;Annonceur Module;Taux 2;035;"Tryba Fougères";"14 boulevard Groslay";35300;"Fougères";;;
EG0425849;;09632074;"Ouest";"106 bd Laval 35500 VITRE";;;;07155035;Annonceur Module;Taux 2;035;"Tryba Vitré";"106 boulevard de Laval";35500;"Vitré";;;
EG0425850;;07296655;"Ouest Ouvertures";"42 R Constitution 50300 AVRANCHES";;;;07155035;Annonceur Module;Taux 2;050;"Tryba Avranches";"42 rue de la constitution";50300;"Avranches";;;
EG0425851;;08040818;"OUEST OUVERTURES";"8 bd Rochebonne 35400 SAINT MALO";;;;07155035;Annonceur Module;Taux 2;035;"Tryba Saint-malo";"8 boulevard de Rochebonne";35400;"Saint-malo";;;
EG0425852;;54435935;"TRYBA";"48 r Bray 35510 CESSON SEVIGNE";;;;07155035;Annonceur Module;Taux 2;035;"Tryba Cesson-sévigné";"48 rue de Bray";35510;"Cesson-sévigné";;;
EG0425853;;51236716;"HABITAT & LOISIRS OUVERTURES 77";"206 rte Départementale 306 77240 VERT SAINT DENIS";;;;51236716;Annonceur Module;Taux 2;077;"Tryba Vert-saint-denis";"206 route nationale 6";77240;"Vert-saint-denis";;;
EG0425854;;56610032;"Ouverture Briardes 77";"16 R Cordonnerie 77160 PROVINS";;;;56610032;Annonceur Module;Taux 2;077;"Tryba Provins";"16 rue de la Cordonnerie";77160;"Provins";;;
EG0425855;;00777565;"P.E.C.";"22 bd Hautpoul 14360 TROUVILLE SUR MER";;;;;Non Annonceur;Taux 3;014;"Tryba Trouville-sur-mer";"22 boulevard d'Hautpoul";14360;"Trouville-sur-mer";;;
EG0425856;;55952078;"PMT Fermetures";"27 r Maurice Lemoing 27300 BERNAY";;;;;Non Annonceur;Taux 3;027;"Tryba Bernay";"27 rue Maurice Lemoing";27300;"Bernay";;;
EG0425857;;54909921;"Portes & Fenêtres 75";"121 AV Simon Bolivar 75019 PARIS";;;;;Non Annonceur;Taux 3;075;"Tryba Paris - Simon bolivar";"121 avenue Simon Bolivar";75019;"Paris";;;
EG0425858;;57645180;"TRYBA PVC";"av Poilus 83110 SANARY SUR MER";;;;;Non Annonceur;Taux 3;083;"Tryba Sanary-sur-mer";"337 avenue des Poilus";83110;"Sanary-sur-mer";;;
EG0425859;;09188202;"Pro PVC";"20 pl Foirail 63500 ISSOIRE";;;;07443108;Annonceur Module;Taux 2;063;"Tryba Issoire";"Place du Foirail";63500;"Issoire";;;
EG0425862;;51702776;"Tryba";"73 crs Lafayette 69006 LYON";;;;;Non Annonceur;Taux 3;069;"Tryba Lyon 6ème";"73 cours Lafayette";69006;"Lyon";;;
EG0425863;;57010420;"Tryba";"8 r Nuits 69004 LYON";;;;;Non Annonceur;Taux 3;069;"Tryba Lyon 4ème";"8 rue de Nuits   Place Bertone";69004;"Lyon";;;
EG0425864;;57493353;"SAINTONGE RENOVATION";"1 RTE Bordeaux 17100 SAINTES";;;;57493353;Annonceur Module;Taux 2;017;"Tryba Sainte-Marie-des-Champs";"1 route de Bordeaux";17100;"Sainte-Marie-des-Champs";;;
EG0425865;;09638888;"Rivier";"133 r Mar de Lattre de Tassigny 50000 SAINT LO";;;;;Non Annonceur;Taux 3;050;"Tryba Saint-lô";"133 rue Maréchal de Lattre de Tassigny";50000;"Saint-lô";;;
EG0425866;;54900470;"TRYBA";"40 r Tourville 50200 COUTANCES";;;;;Non Annonceur;Taux 3;050;"Tryba Coutances";"40 rue Tourville";50200;"Coutances";;;
EG0425867;;55599832;"Tryba";"66 av Mar Foch 33500 LIBOURNE";;;;;Non Annonceur;Taux 3;033;"Tryba Libourne";"66 avenue du Maréchal Foch";33500;"Libourne";;;
EG0425868;;57337045;"TRYBA";"1 r Malifestes 44190 CLISSON";;;;;Non Annonceur;Taux 3;044;"Tryba Clisson";"1 rue des malifestes";44190;"Clisson";;;
EG0425869;;56297967;"TRYBA";"7 pl Champ de Foire 85600 MONTAIGU";;;;;Non Annonceur;Taux 3;085;"Tryba Montaigu";"7 place du champ de foire";85600;"Montaigu";;;
EG0425870;;55275893;"SLB85";"8 r Charmettes 85000 MOUILLERON LE CAPTIF";;;;;Non Annonceur;Taux 3;085;"Tryba Mouilleron-le-captif";"8 rue des charmettes";85000;"Mouilleron-le-captif";;;
EG0425871;;55544324;"Tryba";"8 R Oiseaux 71300 MONTCEAU LES MINES";;;;55544324;Annonceur Module;Taux 2;071;"Tryba Montceau-les-mines";"8 rue des Oiseaux";71300;"Montceau-les-mines";;;
EG0425872;;51596354;"Tryba Le Vérandier";"1 r Wittersbach 68300 SAINT LOUIS";;;;51596354;Annonceur Module;Taux 2;068;"Tryba Saint-louis";"1 rue François Wittersbach";68300;"Saint-louis";;;
EG0425873;;55191183;"Tryba";"7 r Givet 68130 ALTKIRCH";;;;51596354;Annonceur Module;Taux 2;068;"Tryba Altkirch";"7 rue de Givet   Centre Commercial Super U";68130;"Altkirch";;;
EG0425874;;08978452;"Tryba";"5 CHE Cucurnis 11000 CARCASSONNE";;;;08978452;Annonceur Module;Taux 2;011;"Tryba Carcassonne";"5 chemin de Cucurnis";11000;"Carcassonne";;;
EG0425875;;55920024;"T & R Fermetures";"77 av Stalingrad 13200 ARLES";;;;;Non Annonceur;Taux 3;013;"Tryba Arles";"Avenue de la République";13200;"Saint-Martin-de-Crau";;;
EG0425876;;52976795;"Tryba";"180 bis bd Jean Baptiste Pécout 84120 PERTUIS";;;;52976795;Annonceur PVI et Video;Taux 1;084;"Tryba Pertuis";"180 bis Boulevard Jean Baptiste Pecout";84120;"Pertuis";;;
EG0425877;;56168052;"TFP Cambrai";"35 AV Victoire 59400 CAMBRAI";;;;56168052;Annonceur Module;Taux 2;059;"Tryba Cambrai";"35a avenue de la Victoire";59400;"Cambrai";;;
EG0425878;;56179584;"Tfp Cholet";"16 R Puits Gourdon 49300 CHOLET";;;;56179584;Annonceur Module;Taux 2;049;"Tryba Cholet";"16 rue du Puits Gourdon";49300;"Cholet";;;
EG0425879;;56281548;"Tryba";"1 r Ciseaux 21800 QUETIGNY";;;;56281548;Annonceur;Taux 3;021;"Tryba Dijon";"37 rue de Longvic";21300;"Chenôve";;;
EG0425880;;55509277;"Tryba Tfp Dinan";"10 R Brest 22100 DINAN";;;;55509277;Annonceur;Taux 3;022;"Tryba Dinan";"10 rue de Brest";22100;"Dinan";;;
EG0425881;;55206346;"Tryba TFP";"11 r Bougauld 39100 DOLE";;;;;Non Annonceur;Taux 3;039;"Tryba Dole";"Tryba Dole";39100;"Dole";;;
EG0425882;;57645798;"TFP GUINGAMP";"2 bis zi Runanvizit 22970 PLOUMAGOAR";;;;00309223;Annonceur Module;Taux 2;022;"Tryba Ploumagoar";"2 bis ZI de Runanvizit";22970;"Ploumagoar";;;
EG0425883;;56096166;"TFP 4";"140 rte Trégastel 22300 LANNION";;;;00309223;Annonceur Module;Taux 2;022;"Tryba Lannion";"140 route de TREGASTEL";22300;"Lannion";;;
EG0425884;;56076508;"Tryba";"2 AV Père Coudrin 48000 MENDE";;;;;Non Annonceur;Taux 3;048;"Tryba Mende";"2 avenue Père Coudrin";48000;"Mende";;;
EG0425885;;57168358;"Tfp Marmande";"38 av Pierre Buffin 47200 MARMANDE";;;;;Non Annonceur;Taux 3;047;"Tryba Marmande";"38 avenue Pierre Buffin";47200;"Marmande";;;
EG0425886;;56424469;"Tfp Millau";"48 av Jean Jaurès 12100 MILLAU";;;;;Non Annonceur;Taux 3;012;"Tryba Millau";"48 avenue Jean Jaurès";12100;"Millau";;;
EG0425887;;56963848;"TFP Rennes Centre";"59 BD de Metz 35000 RENNES";;;;56963848;Annonceur Module;Taux 2;035;"Tryba Rennes";"59 boulevard de Metz";35000;"Rennes";;;
EG0425888;;58153858;"Tryba";"40 r Alsace 88100 SAINT DIE DES VOSGES";;;;;Non Annonceur;Taux 3;088;"Tryba Saint-dié";"40 rue d'Alsace";88100;"Saint dié des vosges";;;
EG0425889;;56657476;"Tryba Vittel";"438 R Division Leclerc 88800 VITTEL";;;;;Non Annonceur;Taux 3;088;"Tryba Vittel";"438 rue division Leclerc";88800;"Vittel";;;
EG0425890;;06427622;"LCM Menuiserie";"1 r Forgerons 51350 CORMONTREUIL";;;;06427622;Annonceur Module;Taux 2;051;"Tryba Cormontreuil";"1 rue de Forgerons";51350;"Cormontreuil";;;
EG0425892;;09721183;"Lcm Menuiserie";"1 r Blaise Pascal 51000 CHALONS EN CHAMPAGNE";;;;06427622;Annonceur Module;Taux 2;051;"Tryba Chalons En Champagne";"1 rue Blaise Pascal";51000;"Chalons en champagne";;;
EG0425893;;08123116;"Tryba LCM Menuiserie Concessionnaire";"2 r Plaine 02400 CHATEAU THIERRY";;;;06427622;Annonceur Module;Taux 2;002;"Tryba Château Thierry";"2 rue de la plaine";02400;"Château thierry";;;
EG0425894;;58152227;"TFPV Champagne Ardenne";"8   all Maxenu 51530 Pierry";;;;06427622;Annonceur Module;Taux 2;051;"Tryba Pierry";"8 allée Maxenu ZA Saint Julien";51530;"Pierry";;;
EG0425895;;55542092;"Lcm Menuiserie";"8 r Eugène Leduc 02000 LAON";;;;06427622;Annonceur Module;Taux 2;002;"Tryba Laon";"8 rue Eugène Leduc";02000;"Laon";;;
EG0425897;;02408136;"Tryba";"zi Moulin 67110 GUNDERSHOFFEN";;;;08302707;Annonceur Module;Taux 2;067;"Tryba Gundershoffen";"ZI le Moulin";67110;"Gundershoffen";;;
EG0425898;;09421722;"Tryba Fenêtres et Portes Haut Rhin";"21 R Curie ZI Nord 68000 COLMAR";;;;09421722;Annonceur Module;Taux 2;068;"Tryba Colmar";"21 rue Curie";68000;"Colmar";;;
EG0425899;;51167122;"Un Jour Une Fenêtre";"113 MTE Lucien Magnat 38780 PONT EVEQUE";;;;51167122;Annonceur Module;Taux 2;038;"Tryba Pont Eveque";"113 Montée Lucien Magnat";38780;"Pont eveque";;;
EG0425900;;07836872;"Tryba Val Menuiserie Concessionnaire";"9001 AV Georges Pompidou 59300 VALENCIENNES";;;;58731459;Annonceur Module;Taux 2;059;"Tryba Valenciennes";"Rue Albert 1er";59300;"Valenciennes";;;
EG0425901;;08969943;"Vosges Espace Fenêtres";"54 r Epinal 88190 GOLBEY";;;;;Non Annonceur;Taux 3;088;"Tryba Golbey";"54 Rue d'Epinal";88190;"Golbey";;;
EG0425902;;53834069;"Wood Montagne";"25 rte Perdrix 74330 SILLINGY";;;;;Non Annonceur;Taux 3;074;"Tryba Sillingy";"25 route des Perdrix";74330;"Sillingy";;;
EG0425903;;56444446;"YC Baies";"173 rte Corbeil 91700 SAINTE GENEVIEVE DES BOIS";;;;;Non Annonceur;Taux 3;091;"Tryba Sainte-geneviève-des-bois";"173 route de Corbeil";91700;"Sainte-geneviève-des-bois";;;
EG0425921;;56052924;"LOVISOL";"2 av Louis Pasteur 67600 SELESTAT";;;;;Non Annonceur;Taux 3;067;"Lovisol Sélestat";"2 Avenue Louis Pasteur";67600;"Sélestat";;;
EG0426089;;57737948;"Lovisol";"39 bis av Europe 54300 MONCEL LES LUNEVILLE";;;;;Non Annonceur;Taux 3;054;"Lovisol Lunéville";"39 Bis Av Europe";54300;"Moncel Lès Lunéville";;;
EG0426093;;53909440;"Technitoit Quimper";"18 rte Kerourvois 29500 ERGUE GABERIC";;;;;Non Annonceur;Taux 3;029;"Technitoit Quimper";"Route de Kerourvois";29500;"Ergué-Gabéric";;;
EG0426094;;53368944;"Technitoit Amiens";"4 r Capit Hatteras 80440 BOVES";;;;;Non Annonceur;Taux 3;080;"Technitoit Amiens";"Rue du Capitaine Nemo";80440;"Boves";;;
EG0426095;;51269351;"Technitoit Saint Nazaire Rénovation";"70 bd Victor Hugo 44600 SAINT NAZAIRE";;;;;Non Annonceur;Taux 3;044;"Technitoit Saint Nazaire Rénovation";"Boulevard Victor Hugo";44600;"Saint-Nazaire";;;
EG0426096;;52813525;"Technitoit Pays Basque";"13 r Tillole 64100 BAYONNE";;;;;Non Annonceur;Taux 3;064;"Technitoit Pays Basque";"Rue de la Tillole";64100;"Bayonne";;;
EG0426098;;53280358;"Technitoit Saint-lô";"634 av Paris 50000 SAINT LO";;;;;Non Annonceur;Taux 3;050;"Technitoit Saint Lô";"Avenue de Paris";50000;"Saint-Lô";;;
EG0426099;;53324656;"Technitoit Strasbourg";"20 r Commerce 67640 FEGERSHEIM";;;;;Non Annonceur;Taux 3;067;"Technitoit Strasbourg";"Rue du Commerce";67640;"Fegersheim";;;
EG0426100;;51457368;"Technitoit Orléans";"109 rte Nationale 45140 INGRE";;;;;Non Annonceur;Taux 3;045;"Technitoit Orléans";"Route nationale";45140;"Ingré";;;
EG0426102;;53111405;"Technitoit Saumur";"47 r Beaurepaire 49400 SAUMUR";;;;;Non Annonceur;Taux 3;049;"Technitoit Saumur";"Rue Beaurepaire";49400;"Saumur";;;
EG0426103;;53096241;"Technitoit Poitiers";"10 rte Paris 86360 CHASSENEUIL DU POITOU";;;;;Non Annonceur;Taux 3;086;"Technitoit Poitiers";"Route de Paris";86360;"Chasseneuil-du-Poitou";;;
EG0426104;;54951981;"Technitoit Pau";"490 r Vallée D'Ossau 64121 SERRES CASTET";;;;;Non Annonceur;Taux 3;064;"Technitoit Pau";"Rue de la Vallée d'Ossau";64121;"Serres-Castet";;;
EG0426105;;51754977;"Technitoit Saint-Brieuc";"12 r Loge 22440 Ploufragan";;;;;Non Annonceur;Taux 3;022;"Technitoit Saint-Brieuc";"Rue de la Loge";22440;"Ploufragan";;;
EG0426106;;50952958;"Technitoit";"5 r Gutenberg 49130 Les Ponts de Cé";;;;;Non Annonceur;Taux 3;049;"Technitoit SAS";"Rue Gutenberg";49130;"Les Ponts-de-Cé";;;
EG0426107;;50509801;"Technitoit Tours";"63 rte Vallées 37510 BALLAN MIRE";;;;;Non Annonceur;Taux 3;037;"Technitoit Tours";"Route des Vallées";37510;"Ballan-Miré";;;
EG0426108;;50227387;"Technitoit Laval";"30 bd Louis Armand 53940 SAINT BERTHEVIN";;;;;Non Annonceur;Taux 3;053;"Technitoit Laval";"Boulevard Louis Armand";53940;"Saint-Berthevin";;;
EG0426109;;08981977;"Technitoit Angers";"17 av Moulin Marcillé 49130 LES PONTS DE CE";;;;;Non Annonceur;Taux 3;049;"Technitoit Angers";"Avenue du Moulin Marcille";49130;"Les Ponts-de-Cé";;;
EG0426110;;53368881;"Technitoit Brest";"24 rte La Charité 18390 SAINT GERMAIN DU PUY";;;;;Non Annonceur;Taux 3;018;"Technitoit Bourges";"Route de la Charité";18390;"Bourges";;;
EG0426111;;51991701;"Technitoit Caen";"zac Lazzaro 14460 COLOMBELLES";;;;;Non Annonceur;Taux 3;014;"Technitoit Caen";"Rue de la Métallurgie";14460;"Colombelles";;;
EG0426112;;54915806;"Technitoit Lorient";"59 av Ambroise Croizat 56600 LANESTER";;;;;Non Annonceur;Taux 3;056;"Technitoit Lorient";"Avenue Ambroise Croizat";56600;"Lanester";;;
EG0426113;;51723549;"Technitoit La Rochelle";"1 r 19 Mars 1962 17138 Puilboreau";;;;;Non Annonceur;Taux 3;017;"Technitoit La Rochelle";"Rue du 19 mars 1962";17138;"Puilboreau";;;
EG0426114;;50646747;"Technitoit La Roche Sur Yon";"6 r Ampère 85310 LA CHAIZE LE VICOMTE";;;;;Non Annonceur;Taux 3;085;"Technitoit La Roche Sur Yon";"Rue André Ampère";85310;"La Chaize-le-Vicomte";;;
EG0426115;;51649928;"Technitoit chartres";"14 all Prométhée 28000 CHARTRES";;;;;Non Annonceur;Taux 3;028;"Technitoit Chartres";"Allée Prométhée";28000;"Chartres";;;
EG0426116;;51491092;"Technitoit Vannes";"17 r D'Alsace 56860 SENE";;;;;Non Annonceur;Taux 3;056;"Technitoit Vannes";"Rue d'Alsace";56860;"Séné";;;
EG0426117;;52823629;"Technitoit Montpellier";"2 r André Marie Ampère 34770 GIGEAN";;;;;Non Annonceur;Taux 3;034;"Technitoit Montpellier";"Rue André Marie Ampère";34770;"Gigean";;;
EG0426118;;50510417;"Technitoit Nantes";"385 rte Clisson 44230 SAINT SEBASTIEN SUR LOIRE";;;;;Non Annonceur;Taux 3;044;"Technitoit Nantes";"Route de Clisson";44230;"Saint-Sébastien-sur-Loire";;;
EG0426119;;56747042;"Nîmes Rénovation";"130 r Moulin Vedel 30900 NIMES";;;;;Non Annonceur;Taux 3;030;"Technitoit Nîmes Rénovation";"Rue du Moulin Vedel";30900;"Nîmes";;;
EG0426120;;56734622;"Metz Renovation";"9   r Tisserands 57070 Metz";;;;;Non Annonceur;Taux 3;057;"Technitoit Metz Rénovation";"Rue des Tisserands";57070;"Metz";;;
EG0426121;;57333532;"Annecy Rénovation";"127 rte Puits de l'Homme 74330 SILLINGY";;;;;Non Annonceur;Taux 3;074;"Technitoit Annecy Rénovation";"Route du Puits de l'Homme";74330;"Sillingy";;;
EG0426122;;58688486;"Saint-Etienne Rénovation";"1 Aéroport 42160 ANDREZIEUX BOUTHEON";;;;;Non Annonceur;Taux 3;042;"Technitoit Saint Étienne Rénovation";"Rue de l'Aéroport";42160;"Andrézieux-Bouthéon";;;
EG0426123;;57517879;"Les Sables d'Olonne Rénovation";"3 bis r Léo Lagrange 85180 Château d'Olonne";;;;;Non Annonceur;Taux 3;085;"Technitoit Les Sables d'Olonne Rénovation";"Rue Louis Lagrange";85180;"Le Château-d'Olonne";;;
EG0426124;;58620815;"TECHNITOIT";"r Paul Girod 61250 DAMIGNY";;;;;Non Annonceur;Taux 3;061;"Technitoit Alençon Rénovation";"Rue Paul Girod";61250;"Damigny";;;
EG0426125;;58669690;"TECHNITOIT";"r Argoat 22200 SAINT AGATHON";;;;;Non Annonceur;Taux 3;022;"Technitoit Guingamp Rénovation";"Rue de l'Argoat";22200;"Saint-Agathon";;;
EG0426156;;58561938;"Optical Center";"28 av Plaine des Sports 95800 CERGY";;;;09324735;Annonceur Module;Taux 2;095;"Optical Center - CERGY - AREN PARK";"avenue de la Plaine des Sports";95800;"Cergy";;;
EG0426218;;57753793;"Optical Center";"za La Bande St Denis 56800 Ploërmel";;;;09324735;Annonceur Module;Taux 2;056;"Optical Center - PLOERMEL";"ZA Bande de Saint Denis   rue du général John Wood";56800;"Ploërmel";;;
EG0426219;;57684140;"BVM Optical";"31 zac Terrages 02300 Viry Noureuil";;;;09324735;Annonceur Module;Taux 2;002;"Optical Center - VIRY - NOUREUIL";"31  ZAC les Terrages";02300;"VIRY NOUREUIL";;;
EG0426220;;57832409;"Optical Center";"13 r Montréal 74100 VILLE LA GRAND";;;;09324735;Annonceur Module;Taux 2;074;"Optical Center - VILLE-LA-GRAND";"13 rue montréal";74100;"Ville la Grand";;;
EG0426221;;57946016;"Optical Center";"102   av De Lattre de Tassigny 53000 Laval";;;;53550706;Annonceur Module;Taux 2;053;"Optical Center - LAVAL - GRENOUX";"102  Av  du Maréchal de Lattre de Tassigny";53000;"Laval";;;
EG0426222;;58618283;"Optical Center";"119 che Roches 85400 LUCON";;;;09324735;Annonceur Module;Taux 2;085;"Optical Center LUçON";"119 chemin des Roches   Rond point Jean Monnet";85400;"Luçon";;;
EG0426223;;58678117;"Optical Center SAINT-JEAN-D'ILLAC";"55 all Jean Jacques Rousseau 33127 Saint Jean d'Illac";;;;09324735;Annonceur Module;Taux 2;033;"Optical Center SAINT-JEAN-D'ILLAC";"55  Allée Jean Jacques Rousseau";33127;"Saint-Jean-d'Illac";;;
EG0426248;;54322194;"Diag Précision";"152 bd Gabriel Péri 91170 VIRY CHATILLON";;;;54322194;Annonceur Module;Taux 2;091;"Diag Précision";"BOULEVARD GABRIEL PERI";91170;"VIRY-CHATILLON";;;
EG0426249;;58556503;"Diag-Pro-Action";"2 r Albert Pichon 78140 VELIZY VILLACOUBLAY";;;;54322194;Annonceur Module;Taux 2;078;"Diag Précision 78";"Rue Albert Pichon";78140;"Vélizy-Villacoublay";;;
EG0426250;;54322194;"Diag Précision";"152 bd Gabriel Péri 91170 VIRY CHATILLON";;;;54322194;Annonceur Module;Taux 2;091;"Diag Précision 91";"Boulevard Gabriel Péri";91170;"Viry-Châtillon";;;
